iter,io_loss,lncc,mean_phi_px,mean_error_map_px,err_map_p50_px,err_map_p95_px,err_map_max_px,neg_jac_pct
0,1.1557320356369019,0.302031546831131,7.012270927429199,0.0,0.0,0.0,0.0,0.0
50,1.1162183284759521,0.31406891345977783,6.484906196594238,5.093715190887451,3.5427746772766113,14.40993595123291,23.170900344848633,0.0
100,1.1064660549163818,0.31855449080467224,6.623012065887451,5.2006731033325195,3.613341808319092,14.555973052978516,23.564502716064453,0.0
150,1.0999385118484497,0.32151228189468384,6.71083927154541,5.273183822631836,3.696427822113037,14.61355209350586,23.809314727783203,0.0
200,1.0951004028320312,0.32385149598121643,6.7909626960754395,5.343012809753418,3.7759814262390137,14.688138008117676,23.83555793762207,0.0
250,1.091179609298706,0.3256271481513977,6.812294006347656,5.375369548797607,3.8249998092651367,14.685422897338867,23.825796127319336,0.0
300,1.088052749633789,0.32714301347732544,6.858249664306641,5.423330307006836,3.875957489013672,14.733443260192871,23.867496490478516,0.0
