iter,io_loss,lncc,mean_phi_px,mean_error_map_px,neg_jac_pct
0,0.8382283449172974,0.4680795967578888,6.110330104827881,0.0,0.006585663011623695
50,0.7334582209587097,0.5021543502807617,6.251270771026611,5.3614983558654785,0.0032928315058118477
100,0.7152336239814758,0.5107425451278687,6.346701145172119,5.530514240264893,0.023049820540682935
150,0.7055115103721619,0.51558917760849,6.388551712036133,5.605727195739746,0.04609964108136587
200,0.6990033388137817,0.5187757611274719,6.434296607971191,5.647210121154785,0.07902795613948435
250,0.6939912438392639,0.5211614966392517,6.487761974334717,5.702559471130371,0.08561361915110804
