iter,io_loss,lncc,mean_phi_vox,mean_error_map_vox,err_map_p50_vox,err_map_p95_vox,err_map_max_vox,neg_jac_pct
0,1.1309962272644043,0.3111397624015808,6.41203498840332,0.0,0.0,0.0,0.0,0.0
50,1.0952494144439697,0.321784645318985,5.685752868652344,4.879875659942627,3.532627582550049,13.381094932556152,21.764036178588867,0.0
100,1.0867109298706055,0.32594525814056396,5.7674102783203125,4.993906021118164,3.6304779052734375,13.505926132202148,21.847000122070312,0.0
150,1.0808022022247314,0.32883620262145996,5.856514930725098,5.076936721801758,3.7007851600646973,13.628418922424316,21.939075469970703,0.0
200,1.0762966871261597,0.3308972418308258,5.885765552520752,5.132242679595947,3.7777295112609863,13.645686149597168,21.916093826293945,0.0
250,1.0727999210357666,0.3325960338115692,5.949646472930908,5.189880847930908,3.8239545822143555,13.770902633666992,22.09717559814453,0.0
300,1.070019006729126,0.33390381932258606,5.9643659591674805,5.232967853546143,3.884431838989258,13.790595054626465,22.04994773864746,0.0
