iter,io_loss,lncc,mean_phi_vox,mean_error_map_vox,err_map_p50_vox,err_map_p95_vox,err_map_max_vox,neg_jac_pct
0,1.163769245147705,0.30560025572776794,6.699507713317871,0.0,0.0,0.0,0.0,0.0
50,1.1256660223007202,0.3185082972049713,6.03419828414917,5.12343168258667,3.666597843170166,13.86334228515625,21.90508270263672,0.0
100,1.1170293092727661,0.3227120637893677,6.1479339599609375,5.214742183685303,3.7358226776123047,14.010635375976562,22.119714736938477,0.0
150,1.1109436750411987,0.32570454478263855,6.208590984344482,5.294581890106201,3.8223862648010254,14.084598541259766,22.232648849487305,0.0009300595238095239
200,1.1063238382339478,0.328063040971756,6.266707420349121,5.364072799682617,3.883223533630371,14.189573287963867,22.285917282104492,0.0009300595238095239
250,1.1023461818695068,0.32991182804107666,6.29798698425293,5.403571605682373,3.9293296337127686,14.2454195022583,22.471519470214844,0.0009300595238095239
300,1.0995733737945557,0.3314211368560791,6.325618267059326,5.449831008911133,3.9708077907562256,14.319860458374023,22.534788131713867,0.0
